"id","nome","Municipio","Classificação.autora","UF","decimallon","decimallat"
"1","Fenda do Tigre","Rio do Oeste","Abrigo_sobrocha","SC",-49.77750627, -27.21944536
"2","SC-P-1: Luizinho 1","São Joaquim","Abrigo_sobrocha","SC",-49.83755579, -28.46906299
"3","Capao dos Ossinhos","Urupema","Abrigo_sobrocha","SC",-49.94944811, -28.03161964
"4","Ponto Suarez e Cardillo (2019 9","Artigas","Aceramico","URG",-57.76661, -30.64977
"5","Ponto Suarez e Cardillo (2019 7","Artigas","Aceramico","URG",-57.6734, -30.42707
"6","Ponto Suarez e Cardillo (2019 5","Artigas","Aceramico","URG",-57.63285, -30.31892
"7","Ponto Suarez e Cardillo (2019 3","Artigas","Aceramico","URG",-57.6236, -30.21006
"8","Ponto Suarez e Cardillo (2019 6","Artigas","Aceramico","URG",-57.54889, -30.42849
"9","Ponto Suarez e Cardillo (2019 2","Artigas","Aceramico","URG",-57.45284, -30.26058
"10","Ponto Suarez e Cardillo (2019 1","Artigas","Aceramico","URG",-57.32903, -30.25666
"11","Ponto Suarez e Cardillo (2019 23","Canelones","Aceramico","URG",-55.76797, -34.25145
"12","Ponto Suarez e Cardillo (2019 28","Canelones","Aceramico","URG",-55.59579, -34.69401
"13","Ponto Suarez e Cardillo (2019 16","Cerro Largo","Aceramico","URG",-54.45808, -32.04292
"14","Ponto Suarez e Cardillo (2019 20","Colonia del Sacramento","Aceramico","URG",-57.38097, -33.95831
"15","Ponto Suarez e Cardillo (2019 80","Durazno","Aceramico","URG",-56.99258, -33.04708
"16","Ponto Suarez e Cardillo (2019 84","Durazno","Aceramico","URG",-56.86806, -32.82785
"17","Ponto Suarez e Cardillo (2019 79","Durazno","Aceramico","URG",-56.71464, -32.87098
"18","Ponto Suarez e Cardillo (2019 78","Durazno","Aceramico","URG",-56.65683, -32.89766
"19","Ponto Suarez e Cardillo (2019 77","Durazno","Aceramico","URG",-56.58924, -32.95014
"20","Ponto Suarez e Cardillo (2019 76","Durazno","Aceramico","URG",-56.55811, -32.86654
"21","Ponto Suarez e Cardillo (2019 75","Durazno","Aceramico","URG",-56.48518, -32.92079
"22","Ponto Suarez e Cardillo (2019 74","Durazno","Aceramico","URG",-56.34821, -32.87009
"23","Ponto Suarez e Cardillo (2019 96","Durazno","Aceramico","URG",-56.20858, -32.66464
"24","Ponto Suarez e Cardillo (2019 71","Durazno","Aceramico","URG",-56.09474, -32.77582
"25","Ponto Suarez e Cardillo (2019 68","Durazno","Aceramico","URG",-56.03604, -32.54724
"26","Ponto Suarez e Cardillo (2019 72","Durazno","Aceramico","URG",-55.99779, -32.80517
"27","Ponto Suarez e Cardillo (2019 73","Durazno","Aceramico","URG",-55.8795, -32.80428
"28","Ponto Suarez e Cardillo (2019 63","Durazno","Aceramico","URG",-55.65893, -32.56236
"29","Ponto Suarez e Cardillo (2019 62","Durazno","Aceramico","URG",-55.52375, -32.52768
"30","Ponto Suarez e Cardillo (2019 61","Durazno","Aceramico","URG",-55.42058, -32.51167
"31","Ponto Suarez e Cardillo (2019 18","Florida","Aceramico","URG",-56.32366, -33.41044
"32","Ponto Suarez e Cardillo (2019 17","Florida","Aceramico","URG",-55.63492, -33.29945
"33","Ponto Suarez e Cardillo (2019 24","Lavalleja","Aceramico","URG",-55.62282, -34.24007
"34","Ponto Suarez e Cardillo (2019 26","Lavalleja","Aceramico","URG",-55.55737, -34.58728
"35","Ponto Suarez e Cardillo (2019 25","Lavalleja","Aceramico","URG",-55.52321, -34.41652
"36","Ponto Suarez e Cardillo (2019 27","Lavalleja","Aceramico","URG",-55.42787, -34.59725
"37","Ponto Suarez e Cardillo (2019 29","Maldonado","Aceramico","URG",-55.46487, -34.70824
"38","Ponto Suarez e Cardillo (2019 30","Maldonado","Aceramico","URG",-55.37949, -34.66697
"39","Ponto Suarez e Cardillo (2019 31","Maldonado","Aceramico","URG",-55.35103, -34.76659
"40","Ponto Suarez e Cardillo (2019 32","Maldonado","Aceramico","URG",-55.26991, -34.71536
"41","Ponto Suarez e Cardillo (2019 33","Maldonado","Aceramico","URG",-54.91416, -34.88185
"42","Ponto Suarez e Cardillo (2019 12","Paysandú","Aceramico","URG",-57.89326, -31.53347
"43","Ponto Suarez e Cardillo (2019 13","Paysandú","Aceramico","URG",-57.87761, -31.64589
"44","Ponto Suarez e Cardillo (2019 81","Río Negro","Aceramico","URG",-57.19269, -33.01017
"45","Ponto Suarez e Cardillo (2019 82","Río Negro","Aceramico","URG",-57.12776, -32.90167
"46","Ponto Suarez e Cardillo (2019 83","Río Negro","Aceramico","URG",-57.00236, -32.8741
"47","Ponto Suarez e Cardillo (2019 85","Río Negro","Aceramico","URG",-56.97568, -32.62773
"48","Ponto Suarez e Cardillo (2019 86","Río Negro","Aceramico","URG",-56.84938, -32.63396
"49","Ponto Suarez e Cardillo (2019 95","Río Negro","Aceramico","URG",-56.81203, -32.39649
"50","Ponto Suarez e Cardillo (2019 87","Río Negro","Aceramico","URG",-56.71864, -32.64019
"51","Ponto Suarez e Cardillo (2019 94","Río Negro","Aceramico","URG",-56.68751, -32.40005
"52","Ponto Suarez e Cardillo (2019 15","Rivera","Aceramico","URG",-55.55665, -31.727
"53","Ponto Suarez e Cardillo (2019 48","Rivera","Aceramico","URG",-53.6562, -33.14149
"54","Ponto Suarez e Cardillo (2019 34","Rocha","Aceramico","URG",-54.43744, -34.6499
"55","Ponto Suarez e Cardillo (2019 35","Rocha","Aceramico","URG",-54.23822, -34.60578
"56","Ponto Suarez e Cardillo (2019 36","Rocha","Aceramico","URG",-54.076, -34.38095
"57","Ponto Suarez e Cardillo (2019 37","Rocha","Aceramico","URG",-53.965, -34.40656
"58","Ponto Suarez e Cardillo (2019 39","Rocha","Aceramico","URG",-53.86681, -34.29556
"59","Ponto Suarez e Cardillo (2019 40","Rocha","Aceramico","URG",-53.85685, -34.03373
"60","Ponto Suarez e Cardillo (2019 38","Rocha","Aceramico","URG",-53.84547, -34.39945
"61","Ponto Suarez e Cardillo (2019 44","Rocha","Aceramico","URG",-53.71739, -33.89
"62","Ponto Suarez e Cardillo (2019 47","Rocha","Aceramico","URG",-53.63913, -33.25249
"63","Ponto Suarez e Cardillo (2019 43","Rocha","Aceramico","URG",-53.62917, -33.94835
"64","Ponto Suarez e Cardillo (2019 46","Rocha","Aceramico","URG",-53.62205, -33.4204
"65","Ponto Suarez e Cardillo (2019 41","Rocha","Aceramico","URG",-53.60497, -34.09776
"66","Ponto Suarez e Cardillo (2019 42","Rocha","Aceramico","URG",-53.57651, -34.00242
"67","Ponto Suarez e Cardillo (2019 11","Salto, São Paulo","Aceramico","URG",-57.77444, -31.04822
"68","Ponto Suarez e Cardillo (2019 10","Salto, São Paulo","Aceramico","URG",-57.74598, -30.849
"69","Ponto Suarez e Cardillo (2019 21","San Jose, California","Aceramico","URG",-57.12056, -33.94265
"70","Ponto Suarez e Cardillo (2019 22","San Jose, California","Aceramico","URG",-56.73776, -34.11911
"71","Ponto Suarez e Cardillo (2019 19","Soriano","Aceramico","URG",-57.34682, -33.75055
"72","Ponto Suarez e Cardillo (2019 88","Tacuarembó","Aceramico","URG",-56.58968, -32.71756
"73","Ponto Suarez e Cardillo (2019 93","Tacuarembó","Aceramico","URG",-56.58701, -32.60995
"74","Ponto Suarez e Cardillo (2019 89","Tacuarembó","Aceramico","URG",-56.48918, -32.70689
"75","Ponto Suarez e Cardillo (2019 90","Tacuarembó","Aceramico","URG",-56.45716, -32.61261
"76","Ponto Suarez e Cardillo (2019 91","Tacuarembó","Aceramico","URG",-56.44026, -32.52723
"77","Ponto Suarez e Cardillo (2019 69","Tacuarembó","Aceramico","URG",-56.21036, -32.56147
"78","Ponto Suarez e Cardillo (2019 67","Tacuarembó","Aceramico","URG",-56.08317, -32.47609
"79","Ponto Suarez e Cardillo (2019 66","Tacuarembó","Aceramico","URG",-55.98712, -32.4752
"80","Ponto Suarez e Cardillo (2019 65","Tacuarembó","Aceramico","URG",-55.83859, -32.42362
"81","Ponto Suarez e Cardillo (2019 64","Tacuarembó","Aceramico","URG",-55.71497, -32.40494
"82","Ponto Suarez e Cardillo (2019 70","Tacuarembó","Aceramico","URG",-55.66916, -31.9618
"83","Ponto Suarez e Cardillo (2019 55","Tacuarembó","Aceramico","URG",-55.64559, -32.07053
"84","Ponto Suarez e Cardillo (2019 57","Tacuarembó","Aceramico","URG",-55.59845, -32.14257
"85","Ponto Suarez e Cardillo (2019 60","Tacuarembó","Aceramico","URG",-55.56021, -32.3747
"86","Ponto Suarez e Cardillo (2019 56","Tacuarembó","Aceramico","URG",-55.54331, -32.08031
"87","Ponto Suarez e Cardillo (2019 53","Tacuarembó","Aceramico","URG",-55.54287, -31.9638
"88","Ponto Suarez e Cardillo (2019 54","Tacuarembó","Aceramico","URG",-55.5024, -32.02339
"89","Ponto Suarez e Cardillo (2019 58","Tacuarembó","Aceramico","URG",-55.49173, -32.24841
"90","Ponto Suarez e Cardillo (2019 45","Treinta y Tres","Aceramico","URG",-54.16849, -33.39194
"91","Ponto Suarez e Cardillo (2019 50","Treinta y Tres","Aceramico","URG",-53.57153, -32.94725
"92","Ponto Suarez e Cardillo (2019 51","Treinta y Tres","Aceramico","URG",-53.35096, -32.80139
"93","Laguna Canosa","Artigas","Aceramico","URG",-57.5805, -30.2993
"95","CalpicalD03","Artigas","Aceramico","URG",-57.366, -30.4167
"96","Mt Site","Canelones","Aceramico","URG",-55.546523, -34.782504
"97","Tres Pinos","Colonia del Sacramento","Aceramico","URG",-57.784608, -34.396503
"98","M8","Colonia del Sacramento","Aceramico","URG",-57.625306, -34.369303
"99","Minas de Callorda","Durazno","Aceramico","URG",-56.425, -32.883333
"100","Urupez II","Maldonado","Aceramico","URG",-55.147024, -34.703165
"101","Puerto La Tuna","Montevideo","Aceramico","URG",-56.331491, -34.772634
"102","Lago Castillos","Rocha","Aceramico","URG",-54.505697, -34.698649
"103","Craneo Marcado","Rocha","Aceramico","URG",-53.977772, -34.293654
"104","Guardia del Monte","Rocha","Aceramico","URG",-53.884732, -34.291101
"105","Cabo Polonio","Rocha","Aceramico","URG",-53.793375, -34.401629
"106","Isla Larga","Rocha","Aceramico","URG",-53.646822, -33.599425
"107","La Esmeralda","Rocha","Aceramico","URG",-53.593937, -34.081508
"108","Tigre (K87","Treinta y Tres","Aceramico","URG",-54.583, -33.3
"109","Nené Montesdeoca","Río Negro","Aceramico","URG",-58.35163, -33.16715
"110","Invernada dos Negros I I","Abdon Batista","Aceramico","SC",-51.06189726, -27.56787773
"111","SC-CHA-028","Águas Frias","Aceramico","SC",-52.86296485, -26.89448884
"112","Nelito Hang","Angelina","Aceramico","SC",-49.18204556, -27.54031942
"113","Três Riachos I","Biguaçu","Aceramico","SC",-48.75179891, -27.47241855
"114","Santa Terezinha I","Biguaçu","Aceramico","SC",-48.71645061, -27.49247152
"115","Rússia I","Biguaçu","Aceramico","SC",-48.70687411, -27.50486606
"117","Encruzilhada I","Campos Novos","Aceramico","SC",-51.41329391, -27.54421086
"118","Encruzilhada II","Campos Novos","Aceramico","SC",-51.39957555, -27.54847597
"119","Isidro Manfroi","Campos Novos","Aceramico","SC",-51.29050313, -27.55326065
"120","Sebastiao Becker","Campos Novos","Aceramico","SC",-51.14246212, -27.55785172
"121","Augustinho Wilpert","Campos Novos","Aceramico","SC",-51.13232318, -27.55846661
"122","Sitio Santa Teresinha","Canoinhas","Aceramico","SC",-50.5036621, -26.03668124
"123","SC-CHA-027","Coronel Freitas","Aceramico","SC",-52.85839571, -26.90685134
"124","Sitio do Platô","Curitibanos","Aceramico","SC",-50.5224183, -27.46082301
"125","Doutor Pedrinho II","Doutor Pedrinho","Aceramico","SC",-49.52052574, -26.67715997
"126","Doutor Pedrinho III","Doutor Pedrinho","Aceramico","SC",-49.49396769, -26.70466629
"127","SC-PIX-01","Ibicaré","Aceramico","SC",-51.35129134, -27.09250761
"128","mirim doce 2","Mirim Doce","Aceramico","SC",-50.21639876, -27.19935008
"129","Mirim doce","Mirim Doce","Aceramico","SC",-50.18641987, -27.19694039
"130","SC-CHA-012","Nova Erechim","Aceramico","SC",-52.89504352, -26.85325629
"132","SC-CHA-014","Nova Erechim","Aceramico","SC",-52.88927358, -26.87239611
"135","SC-CHA-013","Nova Erechim","Aceramico","SC",-52.88037574, -26.87964523
"136","SC-CHA-017","Nova Erechim","Aceramico","SC",-52.87583745, -26.86446988
"137","Pedra Branca 01","Palhoça","Aceramico","SC",-48.697708, -27.627933
"138","Aririú I","Palhoça","Aceramico","SC",-48.69471879, -27.67721497
"139","Santa Terezinha IV","Passos Maia","Aceramico","SC",-51.978375, -26.572326
"140","SC-CHA-07","Pinhalzinho","Aceramico","SC",-53.02387682, -26.83925006
"141","Santa Rosa de Lima 2","Santa Rosa, Paraguay","Aceramico","SC",-49.14780339, -28.08755891
"144","SC-CHA-02","São Carlos","Aceramico","SC",-53.05296388, -27.0016644
"146","SC-URG-02","São Carlos","Aceramico","SC",-53.04240789, -27.04806288
"147","SC-CHA-03","São Carlos","Aceramico","SC",-53.03471044, -26.97833735
"148","Alto das Palmeiras","Taió","Aceramico","SC",-50.15783246, -27.06264769
"149","Fazenda Piazera","Taió","Aceramico","SC",-50.15686725, -27.09460972
"150","HCR-HIMASA","Taió","Aceramico","SC",-50.13858686, -27.10026766
"152","Passo Manso","Taió","Aceramico","SC",-50.10988999, -27.05154611
"153","Arno Zangheilini","Taió","Aceramico","SC",-50.09917083, -27.08825729
"154","Orli Nardelli","Taió","Aceramico","SC",-50.09491264, -27.05960271
"155","Claudenir Cardoso","Taió","Aceramico","SC",-50.09279932, -27.02926151
"156","Barragem Taió 1","Taió","Aceramico","SC",-50.05390282, -27.09585625
"157","Laudelino Lückmann","Taió","Aceramico","SC",-50.03387819, -27.12758164
"158","Artur Melchert","Taió","Aceramico","SC",-50.03363386, -27.05177862
"159","Cohab I","Taió","Aceramico","SC",-49.99680213, -27.12834178
"160","Ribeirao dos Lobos 2","Taió","Aceramico","SC",-49.99072129, -27.19085013
"162","SC-ARA-063 - Poco da Lontra","Turvo","Aceramico","SC",-49.608245, -28.904809
"163","SC-IRA-001","Xanxerê","Aceramico","SC",-52.37873003, -26.96923062
"165","Joao Roque Vingla I","Anita Garibaldi","Aceramico","SC",-51.1814059, -27.76636648
"166","Sitio oficina litica santa catarina","Anita Garibaldi","Aceramico","SC",-51.01046563, -27.78947646
"167","Laranjeiras III","Balneario CamboriÃº","Aceramico","SC",-48.58839197, -26.99668304
"168","Estaleiro I","Balneario CamboriÃº","Aceramico","SC",-48.57821792, -27.02345354
"169","Oficina Litica Ponta dos Naufragos","Barra Velha","Aceramico","SC",-48.68176668, -26.64009802
"170","Oficina Litica Praia da Lagoinha","Bombinhas","Aceramico","SC",-48.4826564, -27.14759221
"171","SPC.UHE.SR.02","Brunópolis","Aceramico","SC",-50.75581456, -27.41989243
"172","Joao Batista Carneiro","Campos Novos","Aceramico","SC",-51.45973126, -27.53929839
"173","Naufragados I","Florianópolis","Aceramico","SC",-48.560094, -27.835185
"174","Oficina Litica das Orquideas","Florianópolis","Aceramico","SC",-48.54667786, -27.61327221
"175","Ilha Irma do Meio I","Florianópolis","Aceramico","SC",-48.520823, -27.834801
"176","Matadeiro I","Florianópolis","Aceramico","SC",-48.4955464, -27.75766912
"177","Vera Muccillo","Florianópolis","Aceramico","SC",-48.47553142, -27.42765572
"178","Sitio Arqueológico Pedra da Guincha","Florianópolis","Aceramico","SC",-48.466805, -27.69302
"181","Ingleses III","Florianópolis","Aceramico","SC",-48.40373057, -27.41414018
"182","Santinho III","Florianópolis","Aceramico","SC",-48.37020915, -27.44976134
"183","Oficina litica da Vigia I","Garopaba","Aceramico","SC",-48.61040622, -28.01945539
"185","Oficina Litica Ponta da Guaiúba","Imbitubakj","Aceramico","SC",-48.72115155, -28.28971966
"186","Rio Bonito","Ituporanga","Aceramico","SC",-49.44413262, -27.54099159
"187","Barragem Norte 2","José Boiteux","Aceramico","SC",-49.679137, -26.895029
"188","Fazenda Pai Querê III","Lages","Aceramico","SC",-50.64783602, -28.32256587
"189","Praia de Seixos da Barra I","Lages","Aceramico","SC",-50.42535138, -28.43271962
"190","Praia de Seixos do Praiao","Lages","Aceramico","SC",-50.40850039, -28.42392788
"191","Passo do Ira I","Lages","Aceramico","SC",-50.40032744, -28.39028652
"192","Praia de Seixos da Invernada Velha","Lages","Aceramico","SC",-50.39094383, -28.38546988
"193","Guarda do Embaú III","Palhoça","Aceramico","SC",-48.58409971, -27.90467807
"194","Ilha do Papagaio I","Palhoça","Aceramico","SC",-48.580606, -27.855334
"195","Oficina litica Praia Grande","Penha","Aceramico","SC",-48.59680412, -26.78129251
"196","Enseada das Garoupas","Porto Belo","Aceramico","SC",-48.549659, -27.156981
"198","Alto Palmeiras 1","Rio dos Cedros","Aceramico","SC",-49.369139, -26.546824
"199","Laranjeiras VII","São Francisco do Sul","Aceramico","SC",-48.6711476, -26.2755059
"200","Praia de Seixos do Cachoeirao II","São Joaquim","Aceramico","SC",-50.40626587, -28.39984452
"201","Praia de Seixos da Serraria","São Joaquim","Aceramico","SC",-50.3908532, -28.44056705
"203","Praia de Seixos da Ponte I","São Joaquim","Aceramico","SC",-50.29237179, -28.45073271
"204","Praia de Seixos da Volta da Couve","São Joaquim","Aceramico","SC",-50.25298503, -28.44861764
"205","Barragem Taió 03","Taió","Aceramico","SC",-50.09265488, -27.06853179
"206","Cachoeira do Escorpiao","Timbé do Sul","Aceramico","SC",-49.89509954, -28.76826173
"207","Arthur Piassoli II","Timbé do Sul","Aceramico","SC",-49.85815628, -28.82151053
"208","Arthur Piassoli I","Timbé do Sul","Aceramico","SC",-49.84442176, -28.82817154
"209","Oficina litica do rio Sao Francisco","Urubici","Aceramico","SC",-49.63393112, -27.95914859
"210","Base Aerea II","Florianópolis","Aceramico","SC",-48.57174385, -27.67399435
"211","RS-I-50: Lageado dos Fósseis","Alegrete","Aceramico","RS",-55.7, -29.583333
"212","Pedra Grande 8","São Pedro do Sul","Aceramico","RS",-54.112058, -29.652223
"213","Porto das Laranjeiras","Itaqui","Aceramico","RS",-56.305224, -28.950467
"214","Schmitz","Bom Princípio","Aceramico","RS",-51.404167, -29.568056
"215","RS-IBI-038","Alegrete","Aceramico","RS",-56.03341373, -29.416354
"216","RS-IBI-051","Alegrete","Aceramico","RS",-56.02752179, -29.4299926
"217","RS-IBI-039","Alegrete","Aceramico","RS",-56.02282313, -29.44374794
"218","RS-IBI-053","Alegrete","Aceramico","RS",-56.01468192, -29.47213366
"219","RS-IBI-052","Alegrete","Aceramico","RS",-56.00782852, -29.46102756
"220","RS-IBI-047","Alegrete","Aceramico","RS",-55.99462844, -29.53104948
"221","RS-IBI-040","Alegrete","Aceramico","RS",-55.97745614, -29.59980219
"222","RS-IBI-042","Alegrete","Aceramico","RS",-55.9733116, -29.67247046
"223","RS-IBI-041","Alegrete","Aceramico","RS",-55.97015702, -29.63723303
"225","RS-IBI-046","Alegrete","Aceramico","RS",-55.96442628, -29.68642507
"227","RS-IBI-045","Alegrete","Aceramico","RS",-55.95932267, -29.72132698
"228","RS-IBI-085","Alegrete","Aceramico","RS",-55.95554508, -29.76461337
"229","RS-IBI-043","Alegrete","Aceramico","RS",-55.95541715, -29.70610844
"231","RS-IBI-060","Alegrete","Aceramico","RS",-55.95063003, -29.89258098
"232","RS-IBI-059","Alegrete","Aceramico","RS",-55.94410427, -29.94374883
"233","RS-IBI-081","Alegrete","Aceramico","RS",-55.94263504, -29.90042214
"234","RS-IBI-080","Alegrete","Aceramico","RS",-55.94015008, -29.9912278
"235","RS-IBI-079","Alegrete","Aceramico","RS",-55.93989851, -30.02366642
"236","RS-IBI-030","Alegrete","Aceramico","RS",-55.84641129, -30.14018655
"237","RS-IBI-029","Alegrete","Aceramico","RS",-55.83503613, -30.09391275
"239","RS-IBI-027","Alegrete","Aceramico","RS",-55.83331806, -30.06877591
"241","RS-IBI-026","Alegrete","Aceramico","RS",-55.8240295, -30.03747155
"242","RS-IBI-025","Alegrete","Aceramico","RS",-55.81590558, -29.99586295
"243","RS-IBI-024","Alegrete","Aceramico","RS",-55.80606839, -29.95419309
"244","RS-IBI-064","Alegrete","Aceramico","RS",-55.7389757, -29.87088456
"246","RS-IBI-061","Alegrete","Aceramico","RS",-55.7205023, -29.7792876
"247","RS I 15 - edson dos Anjos","Alegrete","Aceramico","RS",-55.72023831, -29.8159167
"248","Arroio Jararaca","Alegrete","Aceramico","RS",-55.71611111, -29.79805555
"251","RS-IBI-062","Alegrete","Aceramico","RS",-55.70472528, -29.80917394
"252","RS-IBI-023","Alegrete","Aceramico","RS",-55.69736094, -29.83209385
"253","RS-URG-01","Alpestre","Aceramico","RS",-53.04429428, -27.1236658
"254","RS-URG-11","Alpestre","Aceramico","RS",-53.03908958, -27.10419315
"255","Sitio dos Polidores","Antônio Prado","Aceramico","RS",-51.45948309, -28.89274886
"257","Morrinhos RS J 33C","Barão","Aceramico","RS",-51.85871147, -30.32056311
"258","Morrinhos RS J33A","Barão do Triunfo","Aceramico","RS",-51.85080319, -30.31390535
"260","RS-BJC-001","Barão do Triunfo","Aceramico","RS",-51.70117003, -30.42650712
"261","RS - P - 74","Bom Jesus","Aceramico","RS",-50.70665172, -28.32317703
"262","RS - P - 47","Bom Jesus","Aceramico","RS",-50.67183259, -28.33403819
"264","RS - P - 53","Bom Jesus","Aceramico","RS",-50.67031115, -28.34437918
"270","RS - P - 58","Bom Jesus","Aceramico","RS",-50.65989094, -28.3452653
"271","RS - P - 76","Bom Jesus","Aceramico","RS",-50.51708077, -28.43686958
"272","RS - P - 69","Bom Jesus","Aceramico","RS",-50.24873716, -28.43244873
"274","RS-BIC-013","Bossoroca","Aceramico","RS",-55.19789088, -28.71342099
"275","RS-BIC-005","Bossoroca","Aceramico","RS",-55.11998836, -28.67601281
"277","RS-BIC-003","Bossoroca","Aceramico","RS",-55.10498753, -28.66296284
"278","RS-BIC-001","Bossoroca","Aceramico","RS",-55.07676887, -28.65522867
"279","Ferramenta","Bossoroca","Aceramico","RS",-55.06156936, -28.6823354
"281","Menghin","Bossoroca","Aceramico","RS",-55.05132646, -28.67404903
"284","Timbaúva","Bossoroca","Aceramico","RS",-54.97936159, -28.61191441
"285","RS-PIR-010","Bossoroca","Aceramico","RS",-54.96910989, -28.60264754
"286","RS-PIR-008","Bossoroca","Aceramico","RS",-54.95092864, -28.59221363
"288","RS-PIR-005","Bossoroca","Aceramico","RS",-54.90727724, -28.57814741
"289","Sitio Barranco","Caxias do Sul","Aceramico","RS",-51.03063284, -29.12639844
"291","RS-MSG-102 AREIAL I","Chuí","Aceramico","RS",-53.39933658, -33.74131516
"295","RS CA 04 - Agropecuaria Tapera","Encruzilhada do Sul","Aceramico","RS",-52.60598054, -30.89599679
"296","RS CA 01 - Elso dos Santos Leite - km 44","Encruzilhada do Sul","Aceramico","RS",-52.57685589, -30.87214335
"297","RS CA 05 - Hilda Prestes","Encruzilhada do Sul","Aceramico","RS",-52.57255354, -30.83053045
"298","Sitio do Vinhedo","Fagundes Varela","Aceramico","RS",-51.79035238, -28.93052093
"299","NIENTE","Giruá","Aceramico","RS",-54.36690056, -28.16349367
"300","Elemar Mundt","Ibarama","Aceramico","RS",-53.24880412, -29.42467028
"301","Euclides Leal","Ibarama","Aceramico","RS",-53.22464242, -29.37423795
"302","Casa de Maquinas","Ijuí","Aceramico","RS",-53.88194662, -28.30290994
"304","PICA-PAU","Itacurubi","Aceramico","RS",-55.13030314, -28.74502496
"306","RS-I-71: Barbosa","Itaqui","Aceramico","RS",-56.7275, -29.37027778
"307","RS-IJ-67:Pessegueiro","Itaqui","Aceramico","RS",-56.39722222, -28.9975
"308","RS-IBI-008","Itaqui","Aceramico","RS",-55.9966108, -29.15449642
"309","RS-IBI-005","Itaqui","Aceramico","RS",-55.97233474, -29.1536265
"311","RS-BIC-030","Maçambara","Aceramico","RS",-55.78766929, -29.07874764
"313","RS-BIC-028","Maçambara","Aceramico","RS",-55.76949627, -29.07781511
"314","RS-BIC-027","Maçambara","Aceramico","RS",-55.69414471, -29.04659065
"315","Alcides Drescher","Nova Palma","Aceramico","RS",-53.2840833, -29.43132317
"316","RS-IBI-078","Quaraí","Aceramico","RS",-55.93721178, -30.08688322
"317","RS-IBI-058","Quaraí","Aceramico","RS",-55.93693058, -30.12478946
"318","RS-IBI-077","Quaraí","Aceramico","RS",-55.93574186, -30.10398929
"319","RS-IBI-056","Quaraí","Aceramico","RS",-55.93513585, -30.28198331
"320","RS-IBI-071","Quaraí","Aceramico","RS",-55.93432143, -30.27268252
"321","RS-IBI-076","Quaraí","Aceramico","RS",-55.93088886, -30.15467181
"322","RS-IBI-075","Quaraí","Aceramico","RS",-55.92972244, -30.17421644
"323","RS-IBI-068","Quaraí","Aceramico","RS",-55.92850133, -30.38050053
"325","RS-IBI-070","Quaraí","Aceramico","RS",-55.92679221, -30.30634158
"326","RS-IBI-074","Quaraí","Aceramico","RS",-55.92674171, -30.21348967
"327","RS-IBI-073","Quaraí","Aceramico","RS",-55.92576334, -30.25283315
"328","RS-IBI-054","Quaraí","Aceramico","RS",-55.92445192, -30.41098401
"329","RS-IBI-057","Quaraí","Aceramico","RS",-55.92063419, -30.23046689
"330","RS-IBI-055","Quaraí","Aceramico","RS",-55.91555327, -30.27299764
"331","RS-IBI-084","Quaraí","Aceramico","RS",-55.91377045, -30.40630275
"332","RS-IBI-083","Quaraí","Aceramico","RS",-55.89018205, -30.36387561
"333","RS-IBI-082","Quaraí","Aceramico","RS",-55.88494004, -30.3058382
"334","RS-IBI-037","Quaraí","Aceramico","RS",-55.86420502, -30.23801173
"335","RS-IBI-034","Quaraí","Aceramico","RS",-55.86229126, -30.22280873
"337","RS-IBI-067","Quaraí","Aceramico","RS",-55.86021242, -30.17418134
"338","RS-IBI-032","Quaraí","Aceramico","RS",-55.85688293, -30.19450028
"339","RS-IBI-066","Quaraí","Aceramico","RS",-55.85177856, -30.16350521
"340","RS-SAM-004","Rosário do Sul","Aceramico","RS",-55.02439549, -30.38561851
"341","RS-SAM-006","Rosário do Sul","Aceramico","RS",-54.96301394, -30.34189656
"342","RS-SAM-008","Rosário do Sul","Aceramico","RS",-54.88730373, -30.31393809
"343","RS-SAM-009","Rosário do Sul","Aceramico","RS",-54.86304619, -30.29859602
"344","RS-SAM-007","Rosário do Sul","Aceramico","RS",-54.80325421, -30.2764425
"345","Linha Salto 3","Santa Rosa, Paraguay","Aceramico","RS",-54.59462092, -27.84698212
"346","Torre 50","Santa Rosa, Paraguay","Aceramico","RS",-54.59158449, -27.83127012
"347","Torre 51","Santa Rosa, Paraguay","Aceramico","RS",-54.56938033, -27.82975287
"350","Almeida 1","Santa Rosa, Paraguay","Aceramico","RS",-54.56112011, -27.89737271
"351","Camargo 1","Santa Rosa, Paraguay","Aceramico","RS",-54.56073303, -27.86254683
"352","Cascatao Santo Cristo 2","Santa Rosa, Paraguay","Aceramico","RS",-54.55958863, -27.83976196
"355","Torre 48","Santa Rosa, Paraguay","Aceramico","RS",-54.55312839, -27.83032277
"356","Balneario Silva 1","Santa Rosa, Paraguay","Aceramico","RS",-54.54286711, -27.79803237
"357","Hermann 1","Santa Rosa, Paraguay","Aceramico","RS",-54.53784535, -27.93850811
"358","Silo 1","Santa Rosa, Paraguay","Aceramico","RS",-54.52737521, -27.78810144
"359","Arlindo 1","Santa Rosa, Paraguay","Aceramico","RS",-54.52710931, -27.92813809
"360","Gunilde 1","Santa Rosa, Paraguay","Aceramico","RS",-54.52255755, -27.85997133
"361","Manchinha 1","Santa Rosa, Paraguay","Aceramico","RS",-54.51949925, -27.80163869
"362","Torre 33","Santa Rosa, Paraguay","Aceramico","RS",-54.49514333, -27.82730625
